CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_G10_1537254.CEL TCGA-2Z-A9JR
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_C07_1537198.CEL TCGA-2Z-A9JS
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_B09_1537104.CEL TCGA-2Z-A9JT
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_C06_1464694.CEL TCGA-4A-A93W
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_D03_1464644.CEL TCGA-4A-A93X
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_C08_1464742.CEL TCGA-4A-A93Y
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_G04_1537146.CEL TCGA-5P-A9JU
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_A02_1537242.CEL TCGA-5P-A9JV
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_F01_1537118.CEL TCGA-5P-A9JW
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_C09_1537238.CEL TCGA-5P-A9JY
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_H10_1537116.CEL TCGA-5P-A9JZ
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_F08_1537088.CEL TCGA-5P-A9K0
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_G12_1537150.CEL TCGA-5P-A9K2
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_C11_1537140.CEL TCGA-5P-A9K3
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_B05_1537096.CEL TCGA-5P-A9K4
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_E11_1537134.CEL TCGA-5P-A9K6
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_D01_1537076.CEL TCGA-5P-A9K8
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_A11_1537114.CEL TCGA-5P-A9K9
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_H08_1537232.CEL TCGA-5P-A9KA
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_F06_1537152.CEL TCGA-5P-A9KC
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_H02_1537156.CEL TCGA-5P-A9KE
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_A04_1537138.CEL TCGA-5P-A9KF
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_B03_1537202.CEL TCGA-5P-A9KH
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_A06_955588.CEL TCGA-A4-7286
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_A02_955552.CEL TCGA-A4-7287
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_D03_955676.CEL TCGA-A4-7583
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_D06_955542.CEL TCGA-A4-7584
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_C03_955494.CEL TCGA-A4-7732
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_D09_955660.CEL TCGA-A4-7734
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_C08_955578.CEL TCGA-A4-7828
XYLEM_p_TCGASNP_207_212_N_GenomeWideSNP_6_G12_1051302.CEL TCGA-A4-7915
XYLEM_p_TCGASNP_207_212_N_GenomeWideSNP_6_C04_1051282.CEL TCGA-A4-7996
XYLEM_p_TCGASNP_207_212_N_GenomeWideSNP_6_F04_1051288.CEL TCGA-A4-7997
TURBO_p_TCGA_244_246_247_N_GenomeWideSNP_6_B10_1271110.CEL TCGA-A4-8098
TURBO_p_TCGA_244_246_247_N_GenomeWideSNP_6_C02_1271026.CEL TCGA-A4-8310
TURBO_p_TCGA_244_246_247_N_GenomeWideSNP_6_C06_1271042.CEL TCGA-A4-8311
TURBO_p_TCGA_244_246_247_N_GenomeWideSNP_6_C10_1271052.CEL TCGA-A4-8312
TURBO_p_TCGA_244_246_247_N_GenomeWideSNP_6_A05_1270958.CEL TCGA-A4-8515
TURBO_p_TCGA_244_246_247_N_GenomeWideSNP_6_A10_1271024.CEL TCGA-A4-8516
TURBO_p_TCGA_244_246_247_N_GenomeWideSNP_6_B03_1271116.CEL TCGA-A4-8517
TURBO_p_TCGA_244_246_247_N_GenomeWideSNP_6_B07_1271016.CEL TCGA-A4-8518
TURBO_p_TCGA_244_246_247_N_GenomeWideSNP_6_B11_1271022.CEL TCGA-A4-8630
PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_C07_1306728.CEL TCGA-A4-A48D
ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_B06_1346834.CEL TCGA-A4-A4ZT
ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_A09_1346884.CEL TCGA-A4-A57E
BRIAR_p_TCGA_297_298_299_300_S_GenomeWideSNP_6_D09_1362248.CEL TCGA-A4-A5DU
DLP_REDO_FROM_SWEDE_D12.CEL TCGA-A4-A5XZ
SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_E03_1364828.CEL TCGA-A4-A6HP
INCUS_p_TCGAb3_43_44_45_46_STY_GenomeWideSNP_6_B10_1377704.CEL TCGA-A4-A772
TAZZA_p_TCGAb3_62_63_64_65_NSP_GenomeWideSNP_6_F02_1387858.CEL TCGA-A4-A7UZ
BATHS_p_TCGAb51_SNP_N_GenomeWideSNP_6_B05_680938.CEL TCGA-AL-3466
BATHS_p_TCGAb51_SNP_N_GenomeWideSNP_6_C10_680914.CEL TCGA-AL-3467
BATHS_p_TCGAb51_SNP_N_GenomeWideSNP_6_C09_680798.CEL TCGA-AL-3468
BATHS_p_TCGAb51_SNP_N_GenomeWideSNP_6_B02_680838.CEL TCGA-AL-3471
BATHS_p_TCGAb51_SNP_N_GenomeWideSNP_6_A03_680796.CEL TCGA-AL-3472
BATHS_p_TCGAb51_SNP_N_GenomeWideSNP_6_B07_680802.CEL TCGA-AL-3473
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_E05_955582.CEL TCGA-AL-7173
ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_A12_1346902.CEL TCGA-AL-A5DJ
BRIAR_p_TCGA_297_298_299_300_S_GenomeWideSNP_6_E07_1362338.CEL TCGA-AT-A5NU
YOWIE_p_TCGA_b71and106_N_GenomeWideSNP_6_E09_764092.CEL TCGA-B1-5398
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_C12_955612.CEL TCGA-B1-7332
PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_C09_1306848.CEL TCGA-B1-A47M
PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_C11_1306744.CEL TCGA-B1-A47N
PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_D01_1306672.CEL TCGA-B1-A47O
SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_E06_1364950.CEL TCGA-B1-A654
SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_E09_1364810.CEL TCGA-B1-A655
SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_E11_1364834.CEL TCGA-B1-A656
SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_F01_1364790.CEL TCGA-B1-A657
KHADI_p_TCGAb79_PlusRedos_SNP_N_GenomeWideSNP_6_A06_729938.CEL TCGA-B3-3925
KHADI_p_TCGAb79_PlusRedos_SNP_N_GenomeWideSNP_6_E12_729764.CEL TCGA-B3-4103
TURBO_p_TCGA_244_246_247_N_GenomeWideSNP_6_C03_1271034.CEL TCGA-B3-8121
INCUS_p_TCGAb3_43_44_45_46_STY_GenomeWideSNP_6_B12_1377714.CEL TCGA-B3-A6W5
BATHS_p_TCGAb51_SNP_N_GenomeWideSNP_6_A02_680886.CEL TCGA-B9-4114
BATHS_p_TCGAb51_SNP_N_GenomeWideSNP_6_A06_680890.CEL TCGA-B9-4115
BATHS_p_TCGAb51_SNP_N_GenomeWideSNP_6_C04_680894.CEL TCGA-B9-4116
BATHS_p_TCGAb51_SNP_N_GenomeWideSNP_6_A04_680824.CEL TCGA-B9-4117
BATHS_p_TCGAb51_SNP_N_GenomeWideSNP_6_A05_680878.CEL TCGA-B9-4617
YOWIE_p_TCGA_b71and106_N_GenomeWideSNP_6_A07_764058.CEL TCGA-B9-5155
YOWIE_p_TCGA_b71and106_N_GenomeWideSNP_6_A08_763956.CEL TCGA-B9-5156
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_D01_955668.CEL TCGA-B9-7268
PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_D02_1306700.CEL TCGA-B9-A44B
SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_F03_1364894.CEL TCGA-B9-A5W7
BRIAR_p_TCGA_297_298_299_300_S_GenomeWideSNP_6_H04_1362376.CEL TCGA-B9-A5W8
BRIAR_p_TCGA_297_298_299_300_S_GenomeWideSNP_6_H09_1362208.CEL TCGA-B9-A5W9
SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_F04_1364956.CEL TCGA-B9-A69E
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_D08_1464658.CEL TCGA-B9-A8YH
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_E04_1464646.CEL TCGA-B9-A8YI
YOWIE_p_TCGA_b71and106_N_GenomeWideSNP_6_F07_764016.CEL TCGA-DW-5560
YOWIE_p_TCGA_b71and106_N_GenomeWideSNP_6_E08_764024.CEL TCGA-DW-5561
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_A09_955614.CEL TCGA-DW-7834
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_B10_955492.CEL TCGA-DW-7836
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_A11_955664.CEL TCGA-DW-7837
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_C06_955604.CEL TCGA-DW-7838
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_D11_955638.CEL TCGA-DW-7839
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_B02_955504.CEL TCGA-DW-7840
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_B05_955510.CEL TCGA-DW-7841
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_A03_955626.CEL TCGA-DW-7842
BRIAR_p_TCGA_297_298_299_300_S_GenomeWideSNP_6_G10_1362262.CEL TCGA-DW-7963
PITON_p_TCGA_b162_167_SNP_N_GenomeWideSNP_6_E10_844826.CEL TCGA-DZ-6133
PITON_p_TCGA_b162_167_SNP_N_GenomeWideSNP_6_B09_844846.CEL TCGA-DZ-6134
PITON_p_TCGA_b162_167_SNP_N_GenomeWideSNP_6_G12_844774.CEL TCGA-DZ-6135
YOWIE_p_TCGA_b71and106_N_GenomeWideSNP_6_E10_764002.CEL TCGA-EV-5901
YOWIE_p_TCGA_b71and106_N_GenomeWideSNP_6_E12_764036.CEL TCGA-EV-5902
YOWIE_p_TCGA_b71and106_N_GenomeWideSNP_6_F09_763922.CEL TCGA-EV-5903
PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_D03_1306678.CEL TCGA-F9-A4JJ
HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_C05_1438184.CEL TCGA-F9-A7Q0
INCUS_p_TCGAb3_43_44_45_46_STY_GenomeWideSNP_6_C03_1377626.CEL TCGA-F9-A7VF
HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_B10_1438138.CEL TCGA-F9-A8NY
VOLAR_p_TCGAb_397_398_399_NSP_GenomeWideSNP_6_D04_1473404.CEL TCGA-F9-A97G
PITON_p_TCGA_b162_167_SNP_N_GenomeWideSNP_6_B10_844832.CEL TCGA-G7-6789
PITON_p_TCGA_b162_167_SNP_N_GenomeWideSNP_6_F01_844840.CEL TCGA-G7-6790
PITON_p_TCGA_b162_167_SNP_N_GenomeWideSNP_6_H01_844712.CEL TCGA-G7-6792
PITON_p_TCGA_b162_167_SNP_N_GenomeWideSNP_6_F04_844792.CEL TCGA-G7-6793
PITON_p_TCGA_b162_167_SNP_N_GenomeWideSNP_6_E09_844718.CEL TCGA-G7-6795
PITON_p_TCGA_b162_167_SNP_N_GenomeWideSNP_6_B08_844778.CEL TCGA-G7-6796
PITON_p_TCGA_b162_167_SNP_N_GenomeWideSNP_6_E11_844900.CEL TCGA-G7-6797
XYLEM_p_TCGASNP_207_212_N_GenomeWideSNP_6_G11_1051264.CEL TCGA-G7-7501
XYLEM_p_TCGASNP_207_212_N_GenomeWideSNP_6_F02_1051162.CEL TCGA-G7-7502
SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_F06_1364842.CEL TCGA-G7-A4TM
HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_A08_1438264.CEL TCGA-G7-A8LB
HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_B08_1438154.CEL TCGA-G7-A8LC
HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_C08_1438244.CEL TCGA-G7-A8LD
HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_D08_1438192.CEL TCGA-G7-A8LE
PITON_p_TCGA_b162_167_SNP_N_GenomeWideSNP_6_E12_844720.CEL TCGA-GL-6846
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_D04_955528.CEL TCGA-GL-7773
XYLEM_p_TCGASNP_207_212_N_GenomeWideSNP_6_C02_1051174.CEL TCGA-GL-7966
TURBO_p_TCGA_244_246_247_N_GenomeWideSNP_6_C07_1270952.CEL TCGA-GL-8500
PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_D04_1306712.CEL TCGA-GL-A4EM
ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_C08_1346838.CEL TCGA-GL-A59R
BRIAR_p_TCGA_297_298_299_300_S_GenomeWideSNP_6_D10_1362282.CEL TCGA-GL-A59T
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_E06_1464822.CEL TCGA-GL-A9DC
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_B12_1464796.CEL TCGA-GL-A9DD
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_C03_1464778.CEL TCGA-GL-A9DE
PITON_p_TCGA_b162_167_SNP_N_GenomeWideSNP_6_B11_844738.CEL TCGA-HE-7128
PITON_p_TCGA_b162_167_SNP_N_GenomeWideSNP_6_F02_844808.CEL TCGA-HE-7129
PITON_p_TCGA_b162_167_SNP_N_GenomeWideSNP_6_F03_844716.CEL TCGA-HE-7130
ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_A11_1346748.CEL TCGA-HE-A5NF
ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_D06_1346804.CEL TCGA-HE-A5NH
ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_H08_1346844.CEL TCGA-HE-A5NI
ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_E06_1346760.CEL TCGA-HE-A5NJ
ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_H09_1346850.CEL TCGA-HE-A5NK
ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_G12_1346892.CEL TCGA-HE-A5NL
PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_C08_1306718.CEL TCGA-IA-A40U
PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_C10_1306804.CEL TCGA-IA-A40X
PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_C12_1306786.CEL TCGA-IA-A40Y
TURBO_p_TCGA_244_246_247_N_GenomeWideSNP_6_C11_1271068.CEL TCGA-IZ-8195
TURBO_p_TCGA_244_246_247_N_GenomeWideSNP_6_A06_1270984.CEL TCGA-IZ-8196
SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_F08_1364820.CEL TCGA-IZ-A6M8
SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_F11_1364860.CEL TCGA-IZ-A6M9
COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_B11_955646.CEL TCGA-J7-6720
TURBO_p_TCGA_244_246_247_N_GenomeWideSNP_6_A11_1271084.CEL TCGA-J7-8537
SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_F12_1364868.CEL TCGA-KV-A6GD
SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_G04_1364940.CEL TCGA-KV-A6GE
INCUS_p_TCGAb3_43_44_45_46_STY_GenomeWideSNP_6_C05_1377680.CEL TCGA-KV-A74V
ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_G08_1346778.CEL TCGA-MH-A55W
ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_E11_1346806.CEL TCGA-MH-A55Z
ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_G06_1346900.CEL TCGA-MH-A560
ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_C09_1346842.CEL TCGA-MH-A561
ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_D07_1346786.CEL TCGA-MH-A562
TAZZA_p_TCGAb3_62_63_64_65_NSP_GenomeWideSNP_6_D08_1387912.CEL TCGA-MH-A854
TAZZA_p_TCGAb3_62_63_64_65_NSP_GenomeWideSNP_6_F12_1387916.CEL TCGA-MH-A855
TAZZA_p_TCGAb3_62_63_64_65_NSP_GenomeWideSNP_6_E12_1387898.CEL TCGA-MH-A856
TAZZA_p_TCGAb3_62_63_64_65_NSP_GenomeWideSNP_6_F03_1387914.CEL TCGA-MH-A857
INCUS_p_TCGAb3_43_44_45_46_STY_GenomeWideSNP_6_C08_1377738.CEL TCGA-O9-A75Z
BRIAR_p_TCGA_297_298_299_300_S_GenomeWideSNP_6_F05_1362242.CEL TCGA-PJ-A5Z8
BRIAR_p_TCGA_297_298_299_300_S_GenomeWideSNP_6_G04_1362366.CEL TCGA-PJ-A5Z9
BRIAR_p_TCGA_297_298_299_300_S_GenomeWideSNP_6_E08_1362384.CEL TCGA-Q2-A5QZ
INCUS_p_TCGAb3_43_44_45_46_STY_GenomeWideSNP_6_C10_1377592.CEL TCGA-SX-A71R
INCUS_p_TCGAb3_43_44_45_46_STY_GenomeWideSNP_6_C12_1377746.CEL TCGA-SX-A71S
INCUS_p_TCGAb3_43_44_45_46_STY_GenomeWideSNP_6_D02_1377662.CEL TCGA-SX-A71U
INCUS_p_TCGAb3_43_44_45_46_STY_GenomeWideSNP_6_D04_1377634.CEL TCGA-SX-A71V
TAZZA_p_TCGAb3_62_63_64_65_NSP_GenomeWideSNP_6_D09_1387904.CEL TCGA-SX-A71W
TAZZA_p_TCGAb3_62_63_64_65_NSP_GenomeWideSNP_6_D11_1387972.CEL TCGA-SX-A7SL
TAZZA_p_TCGAb3_62_63_64_65_NSP_GenomeWideSNP_6_E08_1387954.CEL TCGA-SX-A7SM
TAZZA_p_TCGAb3_62_63_64_65_NSP_GenomeWideSNP_6_E03_1387852.CEL TCGA-SX-A7SN
TAZZA_p_TCGAb3_62_63_64_65_NSP_GenomeWideSNP_6_F10_1387878.CEL TCGA-SX-A7SO
TAZZA_p_TCGAb3_62_63_64_65_NSP_GenomeWideSNP_6_E05_1387886.CEL TCGA-SX-A7SP
HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_B05_1438130.CEL TCGA-SX-A7SQ
HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_A09_1438218.CEL TCGA-SX-A7SR
HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_B09_1438288.CEL TCGA-SX-A7SS
HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_C09_1438262.CEL TCGA-SX-A7SU
VOLAR_p_TCGAb_397_398_399_NSP_GenomeWideSNP_6_E02_1473422.CEL TCGA-UN-AAZ9
VOLAR_p_TCGAb_397_398_399_NSP_GenomeWideSNP_6_E06_1473476.CEL TCGA-UZ-A9PJ
VOLAR_p_TCGAb_397_398_399_NSP_GenomeWideSNP_6_E12_1473434.CEL TCGA-UZ-A9PK
VOLAR_p_TCGAb_397_398_399_NSP_GenomeWideSNP_6_C08_1473484.CEL TCGA-UZ-A9PL
VOLAR_p_TCGAb_397_398_399_NSP_GenomeWideSNP_6_C12_1473432.CEL TCGA-UZ-A9PM
VOLAR_p_TCGAb_397_398_399_NSP_GenomeWideSNP_6_D12_1473392.CEL TCGA-UZ-A9PN
VOLAR_p_TCGAb_397_398_399_NSP_GenomeWideSNP_6_D06_1473398.CEL TCGA-UZ-A9PO
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_E07_1537204.CEL TCGA-UZ-A9PP
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_D03_1537108.CEL TCGA-UZ-A9PQ
YAPOK_p_TCGAb_432_433_NSP_GenomeWideSNP_6_A02_1537562.CEL TCGA-UZ-A9PR
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_F04_1537186.CEL TCGA-UZ-A9PS
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_G02_1537182.CEL TCGA-UZ-A9PU
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_A08_1537188.CEL TCGA-UZ-A9PV
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_B01_1537106.CEL TCGA-UZ-A9PX
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_E03_1537248.CEL TCGA-UZ-A9PZ
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_B07_1537226.CEL TCGA-UZ-A9Q0
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_H12_1537084.CEL TCGA-UZ-A9Q1
INCUS_p_TCGAb3_43_44_45_46_STY_GenomeWideSNP_6_D06_1377640.CEL TCGA-V9-A7HT
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_D01_1464680.CEL TCGA-WN-A9G9
CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_D09_1537260.CEL TCGA-WN-AB4C
HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_D09_1438150.CEL TCGA-Y8-A894
HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_D11_1438222.CEL TCGA-Y8-A895
HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_B11_1438236.CEL TCGA-Y8-A896
TAZZA_p_TCGAb3_62_63_64_65_NSP_GenomeWideSNP_6_F05_1387928.CEL TCGA-Y8-A898
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_C10_1464734.CEL TCGA-Y8-A8RY
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_D10_1464794.CEL TCGA-Y8-A8RZ
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_E02_1464736.CEL TCGA-Y8-A8S0
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_D06_1464784.CEL TCGA-Y8-A8S1
